Year,Year Code,Country Name,Country Code,"Age at first marriage, male [SP.DYN.SMAM.MA]","Age at first marriage, female [SP.DYN.SMAM.FE]","Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total) [SH.DTH.COMM.ZS]","Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]",Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],Exclusive breastfeeding (% of children under 6 months) [SH.STA.BFED.ZS],"Immunization, BCG (% of one-year-old children) [SH.IMM.IBCG]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Immunization, DPT (% of children ages 12-23 months) [SH.IMM.IDPT]","Labor force, total [SL.TLF.TOTL.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]",Net migration [SM.POP.NETM],"Number of surgical procedures (per 100,000 population) [SH.SGR.PROC.P5]",Number of people who are undernourished [SN.ITK.DEFC],"Physicians (per 1,000 people) [SH.MED.PHYS.ZS]","Population, total [SP.POP.TOTL]","Suicide mortality rate (per 100,000 population) [SH.STA.SUIC.P5]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]","Unemployment, total (% of total labor force) [SL.UEM.TOTL.ZS]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],"Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]",Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding) [SH.STA.ORCF.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Immunization, HepB3 (% of one-year-old children) [SH.IMM.HEPB]","Immunization, Hib3 (% of children ages 12-23 months) [SH.IMM.HIB3]","Immunization, Pol3 (% of one-year-old children) [SH.IMM.POL3]",Low-birthweight babies (% of births) [SH.STA.BRTW.ZS],"Malnutrition prevalence, weight for age (% of children under 5) [SH.STA.MALN.ZS]",Maternal leave benefits (% of wages paid in covered period) [SH.MMR.WAGE.ZS],"Mortality caused by road traffic injury (per 100,000 people) [SH.STA.TRAF.P5]","Maternal mortality ratio (national estimate, per 100,000 live births) [SH.STA.MMRT.NE]","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%) [SH.DYN.NCOM.ZS]","Mortality rate attributed to household and ambient air pollution (per 100,000 population) [SH.STA.AIRP.P5]","Mortality rate attributed to unintentional poisoning (per 100,000 population) [SH.STA.POIS.P5]","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population) [SH.STA.WASH.P5]","Mortality rate, adult, male (per 1,000 male adults) [SP.DYN.AMRT.MA]","Mortality rate, adult, female (per 1,000 female adults) [SP.DYN.AMRT.FE]","Mortality rate, infant, female (per 1,000 live births) [SP.DYN.IMRT.FE.IN]","Mortality rate, infant, male (per 1,000 live births) [SP.DYN.IMRT.MA.IN]",Number of infant deaths [SH.DTH.IMRT],Number of maternal deaths [SH.MMR.DTHS],Number of neonatal deaths [SH.DTH.NMRT],Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure [SH.UHC.NOP1.TO],Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure [SH.UHC.NOP2.TO],Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure [SH.UHC.OOPC.25.TO],Number of under-five deaths [SH.DTH.MORT],"Nurses and midwives (per 1,000 people) [SH.MED.NUMW.P3]",Out-of-pocket expenditure per capita (current US$) [SH.XPD.OOPC.PC.CD],People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],People using safely managed drinking water services (% of population) [SH.H2O.SMDW.ZS],People with basic handwashing facilities including soap and water (% of population) [SH.STA.HYGN.ZS],Population ages 0-14 (% of total population) [SP.POP.0014.TO.ZS],Population ages 15-64 (% of total population) [SP.POP.1564.TO.ZS],Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Prevalence of overweight (% of adults) [SH.STA.OWAD.ZS],Prevalence of overweight (% of children under 5) [SH.STA.OWGH.ZS],Prevalence of undernourishment (% of population) [SN.ITK.DEFC.ZS],"Probability of dying at age 5-14 years (per 1,000 children age 5) [SH.DYN.0514]","Public spending on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]",Ratio of young literate females to males (% ages 15-24) [SE.ADT.1524.LT.FM.ZS],"School enrollment, primary (% net) [SE.PRM.NENR]","School enrollment, secondary (% net) [SE.SEC.NENR]","School enrollment, tertiary (% gross) [SE.TER.ENRR]",Sex ratio at birth (male births per female births) [SP.POP.BRTH.MF],"Smoking prevalence, males (% of adults) [SH.PRV.SMOK.MA]","Smoking prevalence, females (% of adults) [SH.PRV.SMOK.FE]","Specialist surgical workforce (per 100,000 population) [SH.MED.SAOP.P5]",Tuberculosis treatment success rate (% of new cases) [SH.TBS.CURE.ZS],"Tuberculosis death rate (per 100,000 people) [SH.TBS.MORT]",Unmet need for contraception (% of married women ages 15-49) [SP.UWT.TFRT],Urban population growth (annual %) [SP.URB.GROW],Rural population growth (annual %) [SP.RUR.TOTL.ZG],Vitamin A supplementation coverage rate (% of children ages 6-59 months) [SN.ITK.VITA.ZS],Wanted fertility rate (births per woman) [SP.DYN.WFRT]
2010,YR2010,Brazil,BRA,31.9,29.7,12.7,13.5,6.045,6.4,..,99,99,99,95231965,77.378,69.95,73.619,90.37918,16.7,..,..,..,1.8139,195713635,5.7,8.8,7.736000061,15.665,84.335,7.949066907,15.327,..,9.220076352,1.796,96,99,99,8.4232264,..,..,..,..,19,..,0.2,..,207.604,102.251,14.6,18.7,50212,1900,33531,..,..,..,56386,7.3497,262.0467224,96.32925587,82.11702133,..,..,24.82336042,68.35583019,6.820809393,0.5,52.7,..,2.5,2.9,5.6488,1.01657,..,..,..,1.05,21.8,12.9,..,72,2.9,..,1.283605706,-0.902643275,..,..
2010,YR2010,British Virgin Islands,VGB,..,..,..,..,..,10.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27794,..,..,..,55.186,44.814,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.10410959,96.8458493,..,..,..,..,..,..,..,..,..,..,3.817,..,..,..,..,..,..,..,..,..,0.34,..,3.50483122,2.148352807,..,..
2010,YR2010,Brunei Darussalam,BRN,..,..,8.3,8.3,3.831,12.6,..,95,94,95,191151,75.883,73.661,74.74,..,8,..,..,100000,1.4488,388646,3.7,0.5,6.743000031,25.039,74.961,2.278261073,17.329,..,5.77683486,1.937,96,95,99,11.788332,..,..,..,..,17.4,..,0.3,..,107.749,76.142,7.4,8.6,54,2,32,..,..,..,65,7.4807,66.37942505,99.90000909,96.34904195,..,..,25.95909903,70.65118385,3.38971712,..,36.2,..,3.1,2.4,2.04661,..,..,90.15449,15.45914,1.055,30.3,2.6,..,78,3.4,..,1.699022104,-0.172489955,..,..
2010,YR2010,Bulgaria,BGR,..,..,2.7,2.3,14.9,6.5,..,98,97,94,3416502,77.2,70,73.51219512,..,9,..,..,400000,3.7661,7395599,12.5,12,10.27900028,27.698,72.302,7.105814666,10.2,..,10.85204482,1.57,95,91,94,9.2732134,..,..,..,7.9,25.1,..,0.8,..,196.902,87.933,7.9,10,666,9,374,..,..,..,796,4.7182,209.1286469,99.39779308,85.93135314,96.83096341,..,13.49632216,68.42500372,18.07867412,0.1,58.9,..,5.6,2.4,3.86346,..,97.95684,83.95626,57.79518,1.059,49.7,34.4,..,87,2.7,..,-0.188314948,-1.874738601,..,..
2010,YR2010,Burkina Faso,BFA,25.3,19.5,8.6,65,10.645,3.8,24.8,99,92,91,5906179,57.616,56.441,57.096,..,65.2,..,..,3300000,0.0457,15605217,7.5,7.1,4.717000008,75.367,24.633,5.89295961,42.314,32.6,6.03232421,5.867,91,91,90,13.760607,26.2,..,..,341,22.4,..,2.7,..,296.047,265.826,59.9,70.3,42334,2500,20128,..,..,..,72823,0.554,10.23046494,50.82470316,16.97917375,..,10.21524,46.22335595,51.3087322,2.467911853,1.2,19.5,2.8,21.2,26.3,3.93896,..,59.91302,16.48295,3.57942,1.046,24.9,2.9,..,78,10,24.5,5.293939858,2.286871029,99,5.4
2010,YR2010,Burundi,BDI,25.4,22.1,10,62.1,10.113,1.8,69.3,93,92,96,3748367,58.966,55.467,57.228,..,59.2,..,..,..,0.0482,8675602,9,7.1,1.75999999,89.358,10.642,11.2763755,42.919,42.5,4.860658944,6.179,96,96,94,15.736074,29.1,..,..,500,22.8,..,5.2,..,347.666,292.259,53,65.1,21560,2500,10443,..,..,..,32137,0.6885,7.371043205,56.52311917,45.93007246,..,6.09893,45.14031418,52.69882136,2.160864456,1.6,19.1,2.9,..,27.2,6.77525,..,95.37413,15.17589,3.25461,1.03,..,..,..,88,21,32.4,5.787416683,2.958824151,73,4.5
2010,YR2010,Cabo Verde,CPV,..,..,9.9,22.8,6.005,5.3,..,99,97,99,195394,74.588,67.268,71.062,..,21.1,..,..,100000,0.5928,492654,11.1,7.7,10.67000008,38.179,61.821,4.475557432,22.37,..,7.229431719,2.581,98,..,99,..,..,..,..,..,18.3,..,0.6,..,155.338,111.383,19,23,232,8,164,..,..,..,275,1.1023,41.62656021,83.01506318,60.93815357,..,..,32.31375367,62.36100793,5.325238403,0.6,31,..,15.3,3.1,5.56729,..,94.47048,65.4943,18.00976,1.03,17.5,3.3,..,..,6.3,..,2.532757399,-0.864981281,..,..
2010,YR2010,Cambodia,KHM,24.9,22,10.8,33.1,6.512,5.2,73.5,95,90,90,8133020,68.64,64.313,66.56,..,37.7,..,..,2700000,0.2302,14312212,5.4,5,0.771000028,79.706,20.294,6.911698729,25.502,48,6.519641727,2.875,91,86,90,12.863618,28.9,..,..,206,22.2,..,0.8,..,224.738,164.488,33.3,41.8,13653,910,7836,..,..,..,15999,0.856,28.18929863,67.5512338,37.82055114,21.75101398,65.32248,33.32660248,62.9400403,3.73335722,0.8,18.3,1.9,18.8,8.4,1.53379,..,93.61728,..,13.96499,1.055,40.7,3.2,..,89,25,16.9,3.34912173,1.08356966,95,2.6
2010,YR2010,Cameroon,CMR,..,..,9.7,59.8,11.583,3.9,..,83,79,84,8703555,56.312,53.889,55.101,71.29051,67.1,..,..,2300000,0.0842,20341241,11.7,8.7,4.110000134,48.441,51.559,4.503917694,39.42,..,5.088167638,5.111,84,84,83,12.27722,..,..,..,..,21.8,..,3.4,..,379.897,345.146,60.9,73,52821,4800,24447,..,..,..,82958,0.5267,42.29906845,60.24859597,39.03140194,..,2.5731,43.69072664,53.46566122,2.843612147,4.5,29.8,..,11.5,34.3,2.99366,0.89489,..,..,11.15702,1.03,..,..,..,78,42,..,3.92812428,1.50656759,89,..
2010,YR2010,Canada,CAN,..,..,6.2,5,7,9.2,..,..,90,89,18917305,83.5,79.1,81.24634146,..,4.9,..,..,..,2.0384,34004889,13,10.2,8.055999756,19.063,80.937,10.68207175,11.1,..,18.25934947,1.6269,56,90,90,6.1272964,..,..,..,..,11.1,..,0.3,..,85.388,52.65,4.5,5.3,1845,42,1420,..,..,..,2118,9.3233,738.8182373,99.26949893,99.55559382,98.52691463,..,16.48857588,69.35777322,14.1536509,..,61.2,..,2.5,1.1,5.36993,..,..,..,61.65585,1.054,20.7,16.1,..,78,0.27,..,1.333268714,0.177253215,..,..
2010,YR2010,Caribbean small states,CSS,..,..,10.48178533,13.3961794,7.239167338,10.41807455,..,..,91.57745401,94.02142807,3049347,74.93833462,70.5080946,72.67939477,90.60098,18.74499253,..,..,900000,0.931923428,6973206,9.2909945,5.47709757,10.26897522,49.56594253,50.43405747,5.368226511,17.51170099,..,9.506319725,2.153183923,93.05823394,93.05823394,94.16820821,14.01256607,..,..,..,..,20.2275753,..,0.303613829,..,200.5866268,121.9813505,16.52534955,20.84139156,2279,110,1704,..,..,..,2662,2.197619693,174.8846277,93.6705521,86.95770563,..,71.06239986,26.44989751,65.93553599,7.614566504,1.890268296,48.95863938,..,8.776032568,3.393154092,6.3706,1.02967,90.52427,74.6868,21.87248,1.048445995,..,..,..,..,..,..,0.696886758,0.682072604,..,..
2010,YR2010,Cayman Islands,CYM,29.9,28,..,..,2.953863888,10.2,..,..,..,..,..,84.7,79.8,82.1902439,..,..,..,..,..,..,56672,..,..,..,0,100,..,14.78733081,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.125,83.654025,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25,0.67,..,2.410960217,..,..,..
2010,YR2010,Central African Republic,CAF,21.7,17.3,7.3,68.3,16.329,4.5,34.3,74,53,45,1780987,48.792,45.82,47.312,36.75261,101.4,..,..,1400000,..,4386768,9.5,3.9,3.927000046,61.096,38.904,3.742032871,38.905,37.5,5.723934621,5.215,45,45,46,15.040167,23.5,..,..,..,24.9,..,3.6,..,484.22,463.91,93.3,108.9,16815,1700,7920,..,..,..,24903,..,7.757622719,48.01231835,23.06825019,..,16.4997,44.05607956,52.91946143,3.024459009,5,23,1.8,32,19.1,1.11761,0.55205,65.95599,..,2.67115,1.03,..,..,..,59,91,27,1.667793941,0.783468106,0,..
2010,YR2010,Central Europe and the Baltics,CEB,..,..,5.262555071,3.296593644,11.42948365,7.06113659,..,96.14000477,97.11796681,97.19448887,49254022,79.28443754,71.50428227,75.29396578,98.91732,6.006195428,..,..,800000,2.710132804,104421447,18.09546109,12.61599575,9.899988618,37.97393498,62.02606502,6.809496373,10.54420078,..,11.26553393,1.465227979,97.55793279,97.692973,96.08431663,6.920293693,..,..,..,..,21.39462812,..,0.423071039,..,188.9499556,76.71938708,5.420234942,6.608010723,6522,110,4058,..,..,..,7719,6.170855919,191.0387686,98.6599053,91.79510406,90.11264669,..,15.02567611,69.86426581,15.11005808,..,56.29683235,..,2.813767676,1.694948863,4.76895,1.00001,92.95217,88.71338,68.20904,1.056443458,39.83565025,27.20875138,..,..,..,..,-0.297339945,-0.466557693,..,..
2010,YR2010,Chad,TCD,..,18.2,8.6,67.1,14.598,3.7,3.2,58,46,39,4378760,52.188,49.604,50.89,..,84.9,..,..,4800000,..,11952136,8.7,4.9,1.570000052,78.015,21.985,4.060231894,46.603,23.1,3.497505933,6.592,39,39,43,..,30.3,..,..,..,24.5,..,3.7,..,401.149,363.194,77.3,92.1,46332,7000,21426,..,..,..,79976,..,24.65903664,39.82036213,10.37039315,..,..,48.7668564,48.67871316,2.554430438,1.5,20.2,2.8,40,33.1,1.98194,..,..,..,2.09606,1.03,..,..,..,54,25,28.3,3.566870734,3.269297113,..,..
2010,YR2010,Channel Islands,CHI,..,..,..,..,8.046,3,..,..,..,..,79745,83.793,79.092,81.483,..,..,..,..,..,..,159734,..,..,8.397999763,68.946,31.054,..,10.73,..,..,1.585,..,..,..,..,..,..,..,..,..,..,..,..,67.517,45.985,..,..,..,..,..,..,..,..,..,..,..,94.15,98.5,91.975,..,15.54396684,69.07483692,15.38119624,..,..,..,..,..,..,..,..,..,..,1.057,..,..,..,..,..,..,1.17818999,0.889259571,..,..
2010,YR2010,Chile,CHL,..,..,8.4,8.1,5.631,5.7,..,95,93,92,8033000,81.661,75.745,78.779,..,7.4,..,..,700000,1.4333,17062536,12.2,9.4,8.423999786,12.926,87.074,6.774893403,14.613,..,13.68154883,1.884,92,92,92,5.9357772,..,..,..,18.3,13.3,..,0.2,..,120.986,70.405,6.8,8,1845,51,1345,..,..,..,2160,..,300.303833,98.40615809,97.30506955,96.55402365,..,22.0817644,68.55618649,9.362049112,0.4,60,..,4.2,1.6,4.16209,..,95.45718,84.80201,67.86343,1.04,47.2,40.2,..,71,3.3,..,1.104418082,0.598887106,..,..
2010,YR2010,China,CHN,26.5,24.7,8,5,7.11,4.2,..,99,99,99,775351078,76.566,72.476,74.409,95.12448,13.6,..,..,162500000,1.4532,1337705000,10.9,7.1,4.526000023,50.774,49.226,4.207991436,11.9,..,8.750924468,1.627,99,..,99,5.0846772,3.4,..,..,30,18.1,..,1.3,..,111.281,74.593,12.6,14.5,236354,6200,147330,..,..,..,274222,1.4881,76.59527588,88.484768,73.54962698,..,..,18.65995728,73.26558948,8.074453236,..,27.8,6.6,12,3.1,..,0.99903,..,..,24.19849,1.158,50.9,2.3,..,95,3.9,..,3.255365494,-2.133474239,..,..
2010,YR2010,Colombia,COL,26.8,22.3,18.7,10.7,5.247,5.2,..,84,88,88,22438663,78.405,72.422,75.424,93.37233,15.8,..,..,5100000,1.5917,45222700,7.2,5,10.98400021,22.036,77.964,7.082656771,16.779,52,17.3473075,1.992,88,88,88,10.109483,3.4,..,..,..,17.3,..,0.3,..,200.607,94.752,13.9,17.6,12038,640,7638,..,..,..,14127,0.8674,75.03701019,94.94308304,82.29746741,71.58738778,..,27.26852222,66.14505989,6.586417883,0.4,55.6,4.8,11.1,3.1,4.84159,1.00854,91.85368,75.30739,39.41332,1.05,17.5,6.8,..,74,2.8,8,1.535383235,-0.645720315,..,1.6
2010,YR2010,Comoros,COM,..,..,10.1,52.8,8.244,3.4,..,76,72,74,171254,63.503,60.27,61.862,..,63.8,..,..,..,..,689692,6.6,0.2,4.547999859,72.027,27.973,8.5149616,35.209,..,3.510174528,4.754,74,74,82,24.599463,..,..,..,..,23.5,..,2.5,..,268.538,217.968,58,69.3,1523,83,906,..,..,..,2059,..,52.82506561,83.40597986,34.32661638,..,15.55099,41.04411824,56.00586929,2.950012469,0.1,24.1,..,..,11.8,..,..,..,..,5.78296,1.05,25.6,6.5,..,90,7.2,..,2.598680784,2.340344505,18,..
2010,YR2010,"Congo, Dem. Rep.",COD,..,20.2,8.5,67.5,11.587,3.2,36.4,85,74,60,23053225,58.335,55.479,56.909,..,84.3,..,..,..,..,64563854,5.5,2.5,3.976999998,59.987,40.013,4.019276053,44.855,39.3,2.51171831,6.544,60,60,76,11.298911,24.2,..,..,..,20.1,..,3,..,307.113,257.971,77,91.3,238322,16000,95263,..,..,..,320391,..,4.763719559,39.50303162,20.50031695,..,4.26934,46.14060369,50.86833881,2.991057504,1.1,21.8,4.9,..,32.1,1.52498,..,..,..,..,1.03,..,..,..,89,57,24.2,4.644293837,2.464706228,83,..
2010,YR2010,"Congo, Rep.",COG,..,..,9.5,57.4,8.582,5.1,..,95,75,74,1735836,61.141,58.969,60.093,..,43.3,..,..,1800000,0.1156,4273731,7.4,6.4,13.97200012,36.744,63.256,1.980574615,37.109,..,3.602102026,4.765,74,74,72,12.057161,..,..,..,..,19,..,1.6,..,323.236,292.894,39,47.3,6715,800,3577,..,..,..,9530,0.4369,23.37399483,65.89390712,16.08231045,39.63144285,..,41.63469811,55.84249453,2.522807355,3.1,27.4,..,40.5,10.8,6.22079,..,86.245,..,..,1.03,27.9,1.7,..,77,45,..,3.772473515,1.815675959,84,..
2010,YR2010,Costa Rica,CRI,27.8,24.2,11.6,6.6,4.521,9.3,..,77,83,88,2108044,81.236,76.367,78.769,..,8.7,..,..,200000,2.3057,4577378,8.6,4.7,7.171000004,28.264,71.736,8.113399893,15.719,..,31.73522651,1.885,89,90,93,7.131598,..,..,..,21,13,..,0.3,..,120.44,63.716,7.9,9.5,626,23,483,..,..,..,725,1.8628,168.8695068,98.19808846,95.73972118,91.70208221,83.7791,24.3076058,68.39085608,7.301538129,0.3,56.7,..,5.2,1.9,6.63445,..,..,..,..,1.05,20.2,7.3,..,88,1.2,11.7,2.87675032,-2.780537808,..,..
2010,YR2010,Cote d'Ivoire,CIV,..,..,9.1,58.6,12.58,4.7,..,91,70,85,6981405,54.41,51.689,52.964,..,75.3,..,..,4500000,0.144,20532950,12.7,7.5,6.704999924,52.67,47.33,6.103670225,37.395,..,4.062090069,5.088,85,85,81,16.11599,..,..,..,..,28.6,..,3.9,..,436.395,403.948,66.5,83.7,56831,5400,30348,..,..,..,80180,0.483,43.56357574,72.09296158,26.84380776,35.45001706,19.3695,43.62110169,53.52049754,2.858400766,3.6,27.6,..,21.9,26.2,4.55346,..,..,..,7.67225,1.03,..,..,..,75,30,..,3.225908594,1.540313566,99,..
2010,YR2010,Croatia,HRV,..,..,5.5,1.6,11.8,6.9,..,99,96,97,1913390,79.6,73.5,76.47560976,..,4.7,..,..,100000,2.8428,4295427,18.6,11.3,11.61999989,44.845,55.155,8.095788956,9.8,..,14.08033371,1.55,97,97,97,4.8240666,..,..,..,9.2,18.8,..,0.2,..,142.24,60.66,4.3,5,201,4,152,..,..,..,235,5.7761,157.2054596,99.26437943,96.36774048,92.61692058,..,15.44261829,66.99714544,17.56023627,0.1,56.4,..,2.5,1.2,4.23793,..,85.81516,95.03317,54.02853,1.066,40.1,30.9,..,76,1.9,..,0.078244539,-0.600750996,..,..
2010,YR2010,Cuba,CUB,..,..,7.8,7.1,7.721,9.5,..,99,99,96,5083177,80.346,76.368,78.338,..,4.7,..,..,..,6.8152,11225832,14.4,5.1,2.5,23.403,76.597,10.68808287,11.16,..,13.86582106,1.647,96,96,99,5.1807032,..,..,..,43,17.6,..,0.3,..,114.85,74.922,4.2,5.2,590,52,352,..,..,..,772,9.1765,55.70432663,94.50650269,90.19529383,..,85.15329,17.74108146,69.7183692,12.54054933,0.2,55,..,2.5,1.9,12.83731,..,98.55296,88.24106,94.85229,1.057,55,21.8,..,90,0.4,..,0.112371427,-0.400160385,..,..
2010,YR2010,Curacao,CUW,..,..,..,..,8.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,148703,..,..,..,10.095,89.905,..,13.6,..,..,2.2,..,..,..,..,..,..,..,..,..,..,..,..,148.917,70.661,..,..,..,..,..,..,..,..,..,..,..,99.3102419,98.75280041,..,..,20.70955547,66.2468497,13.04359483,..,..,..,..,..,..,..,..,..,..,1.05,..,..,..,..,0.21,..,1.121523954,2.557062916,..,..
2010,YR2010,Cyprus,CYP,..,..,5.5,3.7,6.756,9.1,..,..,87,99,585666,81.634,77.243,79.43,..,2.9,..,..,100000,2.1562,1112612,5.7,11.3,6.263000011,32.449,67.551,6.279349327,11.517,..,7.132442296,1.424,96,96,99,..,..,..,..,..,11.8,..,0.1,..,76.716,38.109,2.7,3.1,37,1,26,..,..,..,45,3.5466,802.1904907,99.76115001,99.51476597,98.54853604,..,17.83658634,70.74586648,11.41754718,..,56.9,..,4.3,1.2,6.58025,..,98.96982,88.83383,48.31158,1.07,55.4,20.6,..,26,0.14,..,1.101602655,1.758997637,..,..
2010,YR2010,Czech Republic,CZE,..,..,5.3,4.6,10.2,6.4,..,..,98,99,5241226,80.6,74.4,77.42439024,..,2.7,..,..,..,3.5166,10474410,15.4,14,7.278999805,26.745,73.255,6.928062439,11.2,..,13.23504001,1.51,99,99,99,7.7128005,..,..,..,..,17.7,..,0.3,..,135.428,60.281,2.4,3,305,5,189,..,..,..,377,8.4689,209.5366058,99.85659542,99.13753323,97.39212599,..,14.24146953,70.31826833,15.44026214,0.1,60.2,..,2.5,1.1,4.06446,..,88.90289,..,63.94588,1.058,39.1,29.7,..,73,0.38,..,0.197209094,0.549702006,..,..
2010,YR2010,Denmark,DNK,32.7,30.8,3.7,6.6,9.8,5.6,..,..,85,90,2929914,81.2,77.1,79.1,..,3.5,..,..,..,3.7211,5547683,12.7,10.9,7.464000225,13.205,86.795,10.33315584,11.4,..,15.29368311,1.87,..,90,90,5.2857637,..,..,..,..,13.4,..,0.2,..,104.849,63.005,3.1,3.8,214,3,174,..,..,..,255,10.0978,864.8031006,100.0000033,99.59723706,96.01304914,..,17.949721,65.3825742,16.6677048,0.1,53.3,..,2.5,0.8,8.55955,..,95.89593,90.13414,73.59667,1.056,25.7,23.7,..,74,0.64,..,0.606766049,-0.61782185,..,..
2010,YR2010,Djibouti,DJI,..,..,10,53.6,9.156,5.3,..,90,85,88,344434,61.611,58.612,60.062,..,62.4,..,..,200000,0.229,840198,5.2,0.7,10.68099976,23.001,76.999,4.297110066,25.255,..,6.97048679,3.3,88,88,88,..,..,..,..,..,19.1,..,2.3,..,295.183,249.306,57.1,67.4,1318,60,805,..,..,..,1621,0.8,16.11057663,75.51486573,54.83810313,..,..,32.56387185,63.61214856,3.823979586,1.6,35.9,..,22.3,16.8,4.49022,..,..,..,3.61628,1.039,26.9,2.1,..,80,51,..,1.555287818,1.244949264,95,..
2010,YR2010,Dominica,DMA,..,..,..,..,8.295945145,11.5,..,99,99,98,..,..,..,..,..,19.1,..,..,100000,..,70878,..,6.5,..,31.906,68.094,5.569851771,13.16346398,..,8.253823221,..,98,98,99,..,..,..,..,..,..,..,..,..,..,..,17.6,20.5,17,..,15,..,..,..,19,..,138.2845154,96.225,76.63273075,..,..,..,..,..,..,56.4,..,5.2,3.2,..,..,..,73.52168,..,..,..,..,..,100,3.6,..,0.473521134,-0.884903087,..,..
2010,YR2010,Dominican Republic,DOM,25.6,21.5,13.1,21.4,6.03,11.2,8,98,85,88,3907212,75.264,69.087,72.046,89.53873,28.2,..,..,1600000,..,9695121,8,6.7,5.211999893,26.247,73.753,5.579400063,21.398,22.9,15.92765152,2.503,83,81,85,11.498289,..,..,..,..,19.6,..,0.4,..,212.865,125.992,25.5,30.8,5826,200,4748,..,..,..,7070,..,133.3333893,94.40097499,81.39322808,..,54.10278,30.61035546,63.53787642,5.851768121,1.2,55.7,..,16.5,4.2,..,1.02201,91.87024,63.72856,..,1.05,20,10.5,..,80,7,..,2.884180169,-3.282001821,..,..
2010,YR2010,Ecuador,ECU,25,21.8,16.3,17.1,5.072,5.9,..,98,95,91,6740133,78.036,72.266,75.089,91.85404,15.7,..,..,1600000,2.1111,15011117,8.5,5.8,4.087999821,37.31,62.69,7.121956348,21.471,..,9.204628319,2.615,90,90,88,11.394401,..,..,..,69.09,13.8,..,0.7,..,174.406,93.17,13.7,17.6,5031,250,2962,..,..,..,5863,1.6594,157.6196136,89.53468067,80.55711427,71.74485541,..,31.03727058,62.96703303,5.99569639,0.4,52.5,..,10.7,4.2,4.50743,1.00391,92.62287,71.80644,..,1.05,15.2,2.9,..,76,4.9,..,1.900887783,1.068060582,..,..
2010,YR2010,"Egypt, Arab Rep.",EGY,..,..,5.9,12.3,6.218,11.4,..,98,96,97,27413574,72.613,68.178,70.349,72.04785,24.2,..,..,3800000,2.83,82761235,3.6,0.4,8.756999969,56.981,43.019,4.153195024,27.266,..,4.361563176,3.233,97,..,97,..,..,..,..,..,28,..,0.2,..,198.319,122.203,22.7,25.7,53674,1000,35059,..,..,..,63175,3.52,69.78984833,98.59972194,93.39751425,..,80.94838,32.55616836,62.6508703,4.792961342,0.1,59.5,..,4.5,5.2,..,0.93098,95.94726,..,31.41724,1.066,43.1,0.5,..,89,0.72,..,1.93830289,2.019888649,..,..
